PDB,MMGBSA_dG_Bind_Coulomb,MMGBSA_dG_Bind_Covalent,MMGBSA_dG_Bind_Hbond,MMGBSA_dG_Bind_Lipo,MMGBSA_dG_Bind_Packing,MMGBSA_dG_Bind_Solv_GB,MMGBSA_dG_Bind_vdW,Lig_Strain_Energy,Experimental
6fiv,-13.72272928,3.848945954,-3.400635865,-32.57192667,0,23.31437935,-34.37660276,25.4783729,-11.16293253
1b5h,-299.1644407,8.977085399,-7.62724602,-38.92623248,0,334.4916564,-52.70028041,21.40347052,-8.303121845
1b5i,-184.7067016,4.764328828,-9.559684324,-6.96526322,-1.625750135,177.0554074,-61.9575746,10.06841342,-9.739934943
1njs,-92.49016623,10.90071283,-7.903639548,-38.66275294,0,112.5330974,-62.86349813,25.12035662,-10.80372926
1xt8,-76.08153508,-0.494219993,-5.013880732,-15.3219808,0,102.8910786,-10.59044423,2.149912418,-9.463624732
2h6q,-30.96106489,-2.075080386,-4.142184141,-42.49002223,0,53.2667537,-65.8385814,31.09983123,-7.059725895
2bmk,-37.37889467,7.939623717,-4.44836965,-25.16567092,0,36.59589162,-35.63788872,6.495566638,-7.764316934
1f2o,3.255153787,2.005882638,-2.598550753,-17.80907613,0,18.61627326,-22.50960076,3.666825957,-2.638762517
1umw,-63.61743307,7.209803804,-6.500616773,-35.04473813,0,59.22615587,-48.92217616,25.34398973,-9.049159416
1jq8,49.78479913,20.39804881,-1.450972677,-50.27038173,-0.103759067,18.5961306,-52.54645903,40.02881568,-8.289306335
5fiv,-16.63313943,5.936898051,-2.995208539,-34.663677,0,26.27540292,-32.07867529,29.0786137,-10.58268109
1utc,-101.5289767,3.65900503,-9.352217014,-49.48365512,-1.765738114,101.8057796,-75.70829888,7.390841447,-6.286057304
1jev,-200.0268101,4.531087954,-9.423039142,-21.08836182,-1.298176963,205.2574907,-72.04806488,7.058189955,-9.518886774
1obx,-7.247801541,-1.546059395,-3.06792076,-24.96031119,-0.091751136,12.80594594,-35.45359324,4.023744633,-7.902472039
2bsu,-152.0408221,13.66654848,-6.667928279,-83.58013126,-0.093186293,118.5488508,-83.06337725,29.16799516,-7.819578976
